1,ABLBL,INE14LE01019,98.29,12.61
466,ARVINDFASN,INE955V01021,474.6,15.21
467,JAICORPLTD,INE070D01027,115.58,20.66
468,SBICARD,INE018E01016,604.55,10.59
469,KOTAKBANK,INE237A01036,399.3,9
470,JINDRILL,INE742C01031,552.85,21.65
471,TEGA,INE011K01018,1670.5,14.64
472,LOWVOLIETF,INF109KC19U5,21.98,9
473,RUBICON,INE506V01022,1374.2,14.52
474,PHOENIXLTD,INE211B01039,2012.5,12.81
475,AUROPHARMA,INE406A01037,1561,11
476,MODEFENCE,INF247L01DJ0,105.3,10.48
477,CERA,INE739E01017,6476,12.7
478,ALIVUS,INE03Q201024,1159.2,12.76
479,TBOTEK,INE673O01025,1526.3,15.94
480,AVANTEL,INE005B01027,180.18,19.9
481,HINDUNILVR,INE030A01027,2210.6,9
482,LUPIN,INE326A01037,2399.6,9.03
483,ITBEES,INF204KB15V2,29.94,9.75
484,ALPL30IETF,INF109KC17V7,27.52,9
485,SETFGOLD,INF200KA16D8,121.44,11.41
486,AURIONPRO,INE132H01018,887.6,20.4
487,MIDCAPETF,INF769K01IC9,23.45,9
488,SUDARSCHEM,INE659A01023,896.75,16.79
489,KSB,INE999A01023,946.2,12.8
490,LAURUSLABS,INE947Q01028,1528,12.89
491,SUPREMEIND,INE195A01028,3275.6,12.36
492,SYMPHONY,INE225D01027,691.45,13.64
493,SGBOCT26,IN0020180249,14100,10
494,HINDOILEXP,INE345A01011,159.31,19.34
495,MON100,INF247L01AP3,335.9,9.17
496,VIPIND,INE054A01027,313.95,16.3
497,PTC,INE877F01012,177.28,14.48
498,HDFCAMC,INE127D01025,2759.6,13.03
499,JUSTDIAL,INE599M01018,555.45,13.18
500,GOLD1,INF174KA1HJ8,118.8,11.56
501,MOSCHIP,INE935B01025,208.52,22.39
502,ACE,INE731H01025,1016.7,15.1
503,PTCIL,INE596F01018,17487,16.5
504,THOMASCOOK,INE332A01027,106.44,19.64
505,SGBJ28VIII,IN0020190537,14235,10
506,LIQUIDETF,INF740KA1EU7,1000,5
507,FRACTAL,INE212S01015,897.3,12.71
508,UJJIVANSFB,INE551W01018,61.4,15.77
509,KALYANKJIL,INE303R01014,388.1,18.13
510,SYRMA,INE0DYJ01015,1398.3,18.64
511,BELRISE,INE894V01022,238.2,13.69
512,BALRAMCHIN,INE119A01028,567.2,13.76
513,PATELENG,INE244B01030,34.42,17.86
514,TATAELXSI,INE670A01012,3671.1,12.95
515,SGBMAR31IV,IN0020220169,14469.53,10
516,DBL,INE917M01012,437.3,15.24
517,SGBJAN30IX,IN0020210236,14330.51,10
518,MOSMALL250,INF247L01CH6,17.99,9
519,LENSKART,INE956O01016,530.4,10.72
520,PNBHOUSING,INE572E01012,1055.6,15.15
521,PSUBNKBEES,INF204KB16I7,95.38,10.14
522,ADANIPORTS,INE742F01042,1883.2,12.76
523,HINDZINC,INE267A01025,528.7,16.58
524,PWL,INE0LP301011,133.34,16.13
525,NYKAA,INE388Y01029,314,11.9
526,J&KBANK,INE168A01041,164.7,15.93
527,SHREEJISPG,INE1B6101010,514.95,13.73
528,SGBSEP29VI,IN0020210145,14244.81,10
529,PSB,INE608A01012,24.91,15.87
530,KIMS,INE967H01025,837.9,13.14
531,VIJAYA,INE043W01024,1397.8,15.66
532,BANCOINDIA,INE213C01025,679.75,20.96
533,METROPOLIS,INE112L01020,544.3,12.24
534,BSLNIFTY,INF209KB19D1,28.28,9
535,HGINFRA,INE926X01010,564.25,16.57
536,PCBL,INE602A01031,318.4,18.19
537,TATACOMM,INE151A01013,1938,13.44
538,GROWWLIQID,INF666M01IP5,109.72,5
539,ATGL,INE399L01023,733.45,20.05
540,DATAPATTNS,INE0IX101010,4656.7,21.49
541,RAINBOW,INE961O01016,1420.8,10.77
542,METALIETF,INF109KC19W1,12.53,9
543,TEXRAIL,INE621L01012,112.41,19.78
544,SUNDRMFAST,INE387A01021,946.55,10.15
545,ASHOKLEY,INE208A01029,164.73,14.92
546,HDFCNIFTY,INF179KC1965,271.63,9
547,AMBER,INE371P01015,7403.5,19.07
548,SGBDC27VII,IN0020190461,14300,10
549,BDL,INE171Z01026,1384.9,17.22
550,NV20IETF,INF109KC11V0,13.74,9
551,THYROCARE,INE594H01019,557.2,16.33
552,ASKAUTOLTD,INE491J01022,455.45,13.2
553,TMCV,INE1TAE01010,440.5,12.62
554,FORCEMOT,INE451A01017,19367,21.93
555,BATAINDIA,INE176A01028,698.55,12.83
556,MIDCAPIETF,INF109KC11W8,23.74,9
557,CSBBANK,INE679A01013,351.5,17.59
558,TENNIND,INE19RI01016,605.9,11.63
559,JKCEMENT,INE823G01014,5531.5,13.24
560,WABAG,INE956G01038,2190.3,17.17
561,AVANTIFEED,INE871C01038,947.35,22.15
562,JYOTICNC,INE980O01024,779.8,19.17
563,ASHOKA,INE442H01029,132.37,17.2
564,RATNAMANI,INE703B01027,2484.7,16.33
565,POLYMED,INE205C01021,1732.3,18.26
566,COROMANDEL,INE169A01031,2006.3,13.32
567,CIEINDIA,INE536H01010,474.15,11.95
568,SGBDEC26,IN0020180389,14419,10
569,GLENMARK,INE935A01035,2196,12.02
570,SAMHI,INE08U801020,175.62,15.72
571,LT,INE018A01030,4059.4,10.64
572,STARHEALTH,INE575P01011,588.5,9.89
573,VIYASH,INE807F01027,292.45,18.88
574,AXISBANK,INE238A01034,1362.6,9.52
575,RAILTEL,INE0DD101019,315.65,18.85
576,BSLGOLDETF,INF209KB18D3,125.05,11.27
577,JSWENERGY,INE121E01018,565.35,14.05
578,MUFIN,INE08KJ01020,135.3,17.02
579,VMM,INE01EA01019,121.45,12.09
580,KRISHANA,INE506W01012,713.5,21.5
581,BSE,INE118H01025,3834.7,18.93
582,IPCALAB,INE571A01038,1719.4,12.01
583,CENTRALBK,INE483A01010,32.55,14.22
584,HINDPETRO,INE094A01015,399.55,15.12
585,NLCINDIA,INE589A01014,315,16.6
586,SURYAROSNI,INE335A01020,257.65,18.57
587,LTGILTBEES,INF204KB1882,29.88,10
588,INGERRAND,INE177A01018,4469.1,13.01
589,BAJFINANCE,INE296A01032,1018.4,11.66
590,ABBOTINDIA,INE358A01014,25725,9
591,PARADEEP,INE088F01024,140.33,18.22
592,ACUTAAS,INE00FF01025,3691.8,18.97
593,SCI,INE109A01011,303.55,19.96
594,IOC,INE242A01010,141.62,11.34
595,OBEROIRLTY,INE093I01010,1864.7,11.88
596,BALKRISIND,INE787D01026,2230.2,12.76
597,IEX,INE022Q01020,123.5,16.31
598,POCL,INE063E01053,1390,22.69
599,NIFTY1,INF174K014P6,267.47,9
600,NTPCGREEN,INE0ONG01011,96.47,12.05
601,ENDURANCE,INE913H01037,2663,13.27
602,MIDHANI,INE099Z01011,429.95,18.64
603,NIFTYBETA,INF789F1AZC0,267.02,9
604,RTNPOWER,INE399K01017,9.22,17.57
605,INDHOTEL,INE053A01029,720.7,11.21
606,AUTOBEES,INF204KC1337,278.7,9
607,PNB,INE160A01022,106.91,11.94
608,FSL,INE684F01012,238.75,18.83
609,ULTRACEMCO,INE481G01011,11536,9.49
610,KERNEX,INE202H01019,2389.1,24.59
611,ASTRAZEN,INE203A01020,8242,12.17
612,BANKBARODA,INE028A01039,260.25,11.94
613,CRAMC,INE218I01013,255.76,12.86
614,ICICIGI,INE765G01017,1761,9.04
615,GHCL,INE539A01019,436.3,12.86
616,SILVERCASE,INF0R8F01091,22.95,21.5
617,SUNPHARMA,INE044A01036,1871,9
618,APOLLO,INE713T01028,439.55,25.67
619,LIQUIDCASE,INF0R8F01034,114.8,5
620,QGOLDHALF,INF082J01408,117.91,11.3
621,RAMCOCEM,INE331A01037,943.15,10.74
622,GLAND,INE068V01023,2446.2,13.52
623,BEL,INE263A01024,415.05,11.55
624,SKIPPER,INE439E01022,566.05,18.9
625,PICCADIL,INE546C01010,624.2,18.29
626,CONCOR,INE111A01025,477.45,11.17
627,SWARAJENG,INE277A01016,4103.5,12.2
628,GMRAIRPORT,INE776C01039,111.79,13.16
629,INDGN,INE065X01017,514.45,12.17
630,SAMMAANCAP,INE148I01020,173.94,17.8
631,FMCGIETF,INF109KC19V3,53.65,9
632,GAIL,INE129A01019,174.29,11.29
633,PATANJALI,INE619A01035,413.45,9.86
634,CREDITACC,INE741K01010,1543.3,17.42
635,DELHIVERY,INE148O01028,509.3,13.13
636,ABFRL,INE647O01011,61.88,15.58
637,FINPIPE,INE183A01024,176.31,13.06
638,SGBJU29III,IN0020210087,14211,10
639,IOB,INE565A01014,34.46,13.4
640,TMB,INE668A01016,746.1,13.37
641,SCHAEFFLER,INE513A01022,4107,12.55
642,ICICIPRULI,INE726G01019,495.95,10.24
643,CHOICEIN,INE102B01014,780.2,12.83
644,SUZLON,INE040H01021,57.67,15.47
645,ABCAPITAL,INE674K01013,392.95,13.7
646,PRECWIRE,INE372C01037,405.35,22.8
647,531465,INE317B01042,0.26,9
648,UTIAMC,INE094J01016,944.9,13.1
649,TIMETECHNO,INE508G01029,183.68,16.82
650,BAJAJCON,INE933K01021,611.95,19.03
651,BALUFORGE,INE011E01029,470.15,21.92
652,DIXON,INE935N01020,12373,16.46
653,TMPV,INE155A01022,345.95,13.13
654,CONCORDBIO,INE338H01029,1286.1,17.36
655,MSUMI,INE0FS801015,41.47,12.33
656,CYIENT,INE136B01020,879.45,14.1
657,SGBMAY28,IN0020200088,14258.33,10
658,SHRIPISTON,INE526E01018,4306.5,16.58
659,NATIONALUM,INE139A01034,332.25,17.64
660,KSCL,INE455I01029,914.2,16.16
661,BHARTIARTL,INE397D01024,1875,9
662,DALBHARAT,INE00R701025,1747.9,11.38
663,SILVER,INF209KB19F6,225.9,22.45
664,STAR,INE939A01011,1126.4,16.7
665,RPOWER,INE614G01033,26.5,22.26
666,NIVABUPA,INE995S01015,86.28,11.32
667,PRAJIND,INE074A01025,359.9,16.75
668,AKUMS,INE09XN01023,637.45,13.75
669,PARAS,INE045601023,1343.8,23.27
670,MRPL,INE103A01014,150,20.3
671,LIQUID1,INF174KA1LV5,1111.56,5
672,BHARATFORG,INE465A01025,2148.9,12.67
673,VEDL,INE205A01025,276.1,15.27
674,GPIL,INE177H01039,257.05,15.52
675,AMBUJACEM,INE079A01024,428.95,11.92
676,VOLTAS,INE226A01021,1290.6,13.18
677,HCG,INE075I01017,649,12.66
678,538683,INF204KA1UN7,887.95,9
679,EDELWEISS,INE532F01054,123.88,18.35
680,NAM-INDIA,INE298J01013,1213.2,16.62
681,CANFINHOME,INE477A01020,882.5,11.42
682,COCHINSHIP,INE704P01025,1519.3,18.15
683,SILVERIETF,INF109KC1Y56,225.82,21.67
684,MAPMYINDIA,INE0BV301023,914.35,16.68
685,DLF,INE271C01023,658.2,12.7
686,CARBORUNIV,INE120A01034,1141.7,13.8
687,GOLDETF,INF769K01JP9,138.15,10.83
688,SGBJUN27,IN0020190073,14220,10
689,MAHSEAMLES,INE271B01025,605.05,12.07
690,BANKNIFTY1,INF174KA1ZB7,60.23,9
691,VBL,INE200M01039,510.65,12.38
692,NAVINFLUOR,INE048G01026,7646.5,13
693,TATAINVEST,INE672A01026,667.55,16.41
694,SGBJUL29IV,IN0020210111,14287.77,10
695,JMFINANCIL,INE780C01023,129.26,18.75
696,CEIGALL,INE0AG901020,385.5,12.21
697,AZAD,INE02IJ01035,2074,17.22
698,LIQUIDIETF,INF109KC1KT9,1000,5
699,LALPATHLAB,INE600L01024,1650.3,12
700,JKPAPER,INE789E01012,348,15.77
701,INDIACEM,INE383A01012,382.75,14.45
702,BLUEDART,INE233B01017,4898.5,11.81
703,RELIGARE,INE621H01010,262.65,16
704,HITECH,INE106T01025,85.99,17.97
705,MOM100,INF247L01023,67.29,9
706,RALLIS,INE613A01020,227.28,15.19
707,MBAPL,INE900L01010,604.3,21.5
708,FINEORG,INE686Y01026,5192.5,12.57
709,CIPLA,INE059A01026,1456,9
710,LXCHEM,INE576O01020,162.51,17.77
711,LIQUIDPLUS,INF769K01MY5,1092.46,5
712,TEJASNET,INE010J01012,602.4,24.1
713,MANAPPURAM,INE522D01027,323.1,14.46
714,SAILIFE,INE570L01029,1238,13.97
715,LIQUIDADD,INF740KA1UM0,1133.71,5
716,MAFANG,INF769K01HF4,188.36,10.32
717,TCS,INE467B01029,2068.1,10.58
718,EIDPARRY,INE126A01031,735.25,12.05
719,LLOYDSME,INE281B01032,1811.9,15.78
720,GARUDA,INE0JVO01026,179.7,23.61
721,JAINREC,INE0YD401026,358.15,19.74
722,HUDCO,INE031A01017,206.83,15.68
723,SGBFEB28IX,IN0020190545,14125,10
724,POWERMECH,INE211R01019,2739.4,17.08
725,ADANIGREEN,INE364U01010,1555.2,19.34
726,NETWEB,INE0NT901020,4435,23.96
727,IDFCFIRSTB,INE092T01019,79.52,13.02
728,SHAILY,INE151G01028,2940.4,22.29
729,BAJAJ-AUTO,INE917I01010,9857,9.61
730,CEMPRO,INE686A01026,1431.4,22.81
731,WELENT,INE625G01013,612.25,15.43
732,PRICOLLTD,INE726V01018,620.35,15.43
733,JKLAKSHMI,INE786A01032,571.5,12.11
734,GRAVITA,INE024L01027,1687.4,17.37
735,BHEL,INE257A01026,401.95,15.82
736,500285,INE285B01017,12.23,23.89
737,USHAMART,INE228A01035,502.4,14.79
738,BOSCHLTD,INE323A01026,41515,11.33
739,BIKAJI,INE00E101023,655.2,11.2
740,RATEGAIN,INE0CLI01024,945.2,18.15
741,GOLDBETA,INF789F1AUX7,119.75,10.94
742,MAHSCOOTER,INE288A01013,13041,13.61
743,DABUR,INE016A01026,447,9.31
744,CHENNPETRO,INE178A01016,1134.1,20.03
745,EQUITASBNK,INE063P01018,77.45,14.14
746,JBMA,INE927D01051,712.3,19.08
747,KRBL,INE001B01026,380,16.63
748,SENCO,INE602W01027,331.8,17.61
749,LIQGRWBEES,INF204KC1FU1,1045.84,5
750,NIFTYBEES,INF204KB14I2,274.27,9
751,CPSEETF,INF457M01133,97.27,9
752,LTGILTCASE,INF0R8F01133,30.44,10
753,KEI,INE878B01027,5276.5,15.11
754,VMART,INE665J01013,790.05,16.1
755,JUBLFOOD,INE797F01020,431.6,12.79
756,SBILIFE,INE123W01016,1784.4,9
757,ALPHAETF,INF769K01KU7,26.2,9
758,SOLARINDS,INE343H01029,18659,13.83
759,PARAGMILK,INE883N01014,233.93,19.12
760,ZEEL,INE256A01028,107.16,19.41
761,SONATSOFTW,INE269A01021,273.7,19.63
762,CUPID,INE509F01029,192.06,22.57
763,CCL,INE421D01022,1186.4,14.44
764,OFSS,INE881D01027,10986,13.84
765,HEMIPROP,INE0AJG01018,140.1,17.91
766,LOTUSDEV,INE0V9Q01010,150.05,14.35
767,CUMMINSIND,INE298A01020,5578.5,12.41
768,SGBDE31III,IN0020230168,14646.31,10
769,NBCC,INE095N01031,103.06,16.56
770,MOREALTY,INF247L01CI4,86.84,10.58
771,INDIGOPNTS,INE09VQ01012,1077.1,13.72
772,SGBOC28VII,IN0020200203,14240,10
773,MEESHO,INE0VDM01015,190.95,17.07
774,STYRENIX,INE189B01011,2341.3,12.99
775,MPHASIS,INE356A01018,2245.4,12.29
776,JUBLINGREA,INE0BY001018,670.8,16.11
777,SGBAUG30,IN0020220078,14432.65,10
778,BBTC,INE050A01025,1554.7,14.1
779,SHRINGARMS,INE1B3L01017,227.73,14.16
780,NIFTYETF,INF769K01EG9,262.21,9
781,NAZARA,INE418L01047,305.25,16.08
782,BAYERCROP,INE462A01022,4155.8,10.14
783,GMBREW,INE075D01018,979.95,17.32
784,HFCL,INE548A01028,204.59,20.92
785,CRISIL,INE007A01025,4081.6,11.61
786,PCJEWELLER,INE785M01021,9.85,20.53
787,POWERGRID,INE752E01010,288.2,9.05
788,PAISALO,INE420C01059,71.92,19.75
789,GESHIP,INE017A01032,1421.9,15.11
790,APOLLOTYRE,INE438A01022,456.6,11.75
791,CELLO,INE0LMW01024,369.1,11.98
792,ANANDRATHI,INE463V01026,1989.7,10.57
793,SUNTV,INE424H01027,514.9,13.17
794,SGBFEB32IV,IN0020230184,14858.05,10
795,KIRIINDUS,INE415I01015,380.6,19.59
796,ROUTE,INE450U01017,543.15,14.36
797,BAJAJHIND,INE306A01021,18.08,16.69
798,AGI,INE415A01038,702.7,19.05
799,BRIGADE,INE791I01019,501.25,14.12
800,GULFOILLUB,INE635Q01029,1047.1,13.46
801,NH,INE410P01011,1986.2,12.41
802,SGBMR29XII,IN0020200427,14267.4,10
803,WOCKPHARMA,INE049B01025,1950,22.12
804,IKS,INE115Q01022,1837.5,14.03
805,GILT5YBEES,INF204KC1030,65.91,10
806,GOLDIETF,INF109KC1NT3,121.93,11.9
807,ASTRAMICRO,INE386C01029,1795.7,17.31
808,KIRLOSBROS,INE732A01036,1918.1,18.74
809,NESTLEIND,INE239A01024,1446.2,9
810,UNIONBANK,INE692A01016,174.35,14.18
811,PRUDENT,INE00F201020,3003.6,17.25
812,MOTHERSON,INE775A01035,147.59,14.53
813,NAVA,INE725A01030,620.1,17.6
814,ERIS,INE406M01024,1448.7,12.9
815,EIHOTEL,INE230A01023,325.65,13.28
816,TITAGARH,INE615H01020,883.6,17.42
817,CHOLAHLDNG,INE149A01033,1687,15.96
818,DEVYANI,INE872J01023,114.3,15.23
819,SKFINDIA,INE640A01023,1677.9,9
820,SGBJUN31I,IN0020230069,14563.63,10
821,TATAGOLD,INF277KA1976,13.82,11.54
822,TORNTPOWER,INE813H01021,1394.3,14.07
823,IRCON,INE962Y01021,134.55,18.23
824,ASIANTILES,INE022I01019,52.08,19.05
825,BBOX,INE676A01027,988.5,19.5
826,POONAWALLA,INE511C01022,456.9,15.21
827,LEMONTREE,INE970X01018,118.99,14.04
828,JINDALSTEL,INE749A01030,1043.8,12.04
829,360ONE,INE466L01038,1070,13.29
830,BLS,INE153T01027,252.7,19.1
831,BLISSGVS,INE416D01022,527.1,100
832,COHANCE,INE03QK01018,452.6,20.61
833,BBL,INE464A01036,2804.5,17.59
834,INDIAMART,INE933S01016,1896.9,10.73
835,VGUARD,INE951I01027,311.35,10.04
836,QUESS,INE615P01015,283.55,14.67
837,MANYAVAR,INE825V01034,407.65,13
838,INDIASHLTR,INE922K01024,772.5,12.62
839,DYNAMATECH,INE221B01012,10424,18.58
840,CESC,INE486A01021,170.2,12.75
841,SJS,INE284S01014,2226.8,16.15
842,VENKEYS,INE398A01010,1430.1,14.88
843,CGCL,INE180C01042,227.76,15.8
844,FINIETF,INF109KC17L8,32.9,9
845,OLAELEC,INE0LXG01040,45.51,25.53
846,GSFC,INE026A01025,160.34,13.09
847,VIMTALABS,INE579C01029,586.65,22.58
848,MANORAMA,INE00VM01036,1581.2,19.59
849,COALINDIA,INE522F01014,438.9,9.81
850,MEDANTA,INE474Q01031,1345.3,12.19
851,AEGISLOG,INE208C01025,1321.9,19.25
852,GLAXO,INE159A01016,2415.8,12.12
853,VSTIND,INE710A01016,262,11.61
854,ASAHIINDIA,INE439A01020,888.85,14.69
855,PFC,INE134E01011,430.05,13.2
856,CRAFTSMAN,INE00LO01017,9275.5,15.35
857,ENRIN,INE1NPP01017,3549.5,12.9
858,CAMS,INE596I01020,798.15,13.44
859,MANINDS,INE993A01026,597.1,23.61
860,ADANIPOWER,INE814H01029,224.55,17.43
861,LIQUIDSBI,INF200KA13Z8,1000,5
862,SGBFEB29XI,IN0020200393,14271,10
863,SGBJAN27,IN0020180462,14399,10
864,SAPPHIRE,INE806T01020,184.89,17.28
865,LUMAXTECH,INE872H01027,1522.8,21.2
866,SHYAMMETL,INE810G01011,962.35,12.23
867,INOXWIND,INE066P01011,89.96,18.42
868,CROMPTON,INE299U01018,274.15,11.82
869,AUTOIETF,INF109KC10V2,27.91,9
870,JPPOWER,INE351F01018,17.86,23.01
871,HEG,INE545A01024,521.95,17.56
872,GALLANTT,INE297H01019,679.9,22.85
873,EBBETF0433,INF754K01QX0,1311.78,9
874,EMMVEE,INE1C6T01020,362.25,16.64
875,SETFNIFBK,INF200KA1580,596.32,9
876,WELCORP,INE191B01025,1498.8,15.4
877,ANTHEM,INE0CZ201020,772.35,9.96
878,HDFCGOLD,INF179KC1981,121.52,11.56
879,CAMPUS,INE278Y01022,234.19,12.01
880,ACMESOLAR,INE622W01025,393.25,16.29
881,FIRSTCRY,INE02RE01045,226.29,18.72
882,TECHNOE,INE285K01026,1086.2,18.67
883,JSL,INE220G01021,691.45,13.94
884,SGBFEB27,IN0020180561,14025,10
885,GREAVESCOT,INE224A01026,231.03,18.78
886,NUVAMA,INE531F01023,1819.1,16.37
887,ORKLAINDIA,INE16NZ01023,618.9,9
888,ELECON,INE205B01031,540.5,19.64
889,LGEINDIA,INE324D01010,1567.9,9
890,MTARTECH,INE864I01014,7400.5,100
891,KPIL,INE220B01022,1370.2,13.56
892,AARTIIND,INE769A01020,482.05,15.86
893,NETWORK18,INE870H01013,33.11,17.62
894,VOLTAMP,INE540H01012,9857,19.06
895,IRCTC,INE335Y01020,506.2,9.83
896,BANKIETF,INF109KC15I8,59.68,9
897,ZYDUSWELL,INE768C01028,594.45,14.81
898,FACT,INE188A01015,877.15,19.39
899,RKFORGE,INE399G01023,574.95,15.02
900,SGBJAN29X,IN0020200385,14277.07,10
901,SWANCORP,INE665A01038,312.4,17.67
902,GNFC,INE113A01013,534.15,13.22
903,GMRP&UI,INE0CU601026,100.14,18.52
904,KPITTECH,INE04I401011,558.8,17.27
905,DCMSHRIRAM,INE499A01024,1019.7,13.93
906,LTTS,INE010V01017,3166.9,14.55
907,GRAPHITE,INE371A01025,627.95,16.8
908,MAXHEALTH,INE027H01010,1127.4,12.08
909,GODREJAGRO,INE850D01014,554.25,12.44
910,IDEA,INE669E01016,14.48,21.07
911,SJVN,INE002L01015,72.56,15.15
912,AIAENG,INE212H01026,4800,11.62
913,RITES,INE320J01015,224.93,15.96
914,EPL,INE255A01020,230.87,13.72
915,MARICO,INE196A01026,856,9
916,APEX,INE346W01013,405.5,25.29
917,GRANULES,INE101D01020,825.7,13.25
918,ICICIBANK,INE090A01021,1400,9
919,HDFCSML250,INF179KC1FB2,180.68,9
920,IIFLCAPS,INE489L01022,338.6,19.95
921,ZENTEC,INE251B01027,1773.2,18.36
922,ASIANPAINT,INE021A01026,2744.5,9.36
923,MOCAPITAL,INF247L01EV3,55.5,9.52
924,RIIL,INE046A01015,814.85,15.8
925,PRIVISCL,INE959A01019,3750.8,15.56
926,BALMLAWRIE,INE164A01016,182.26,12.46
927,CASTROLIND,INE172A01027,184.45,9.33
928,IRB,INE821I01022,21.42,13.2
929,TARIL,INE763I01026,357.25,25.06